0.006854018	0.001729909	0.003501239	0.000684894	0.005482559	0.000453889	0.006804392	0.00110195	0.001742975	0.022777735	8.73393E-05	7.7316E-05	4.53192E-05	4.86398E-05	8.50874E-05
4.3984E-05	0.000127221	9.2821E-05	0	3.89967E-05	0	0.365753187	1.502E-06	0	0	0	0	0	0	0
0.025179291	0.049283109	0.044556093	3.97143E-05	0.019268333	0.000532494	0.001077146	0.004066462	0.000630823	0.101886764	0.000289439	9.79824E-05	0.000114633	3.49667E-05	5.9255E-05
0.001278015	0.000803726	0.00080604	0.121435267	0.000745423	0.118730442	0.00046278	0.002784183	0.000437476	0.001193646	0.001787872	0.006953643	0.000840369	0.000468247	0.002239407
0.022884735	0.010876507	0.016047978	0.001359351	0.03397702	0.00094025	0.005331348	0.013283336	0.008496953	0.004653818	0.007946251	0.00054394	0.000624943	0.000248955	0.000297071
0.006606074	0.003501766	0.004838056	0.074638964	0.007953489	0.180585275	0.004726337	0.025410611	0.017047754	0.004766069	0.022265658	0.0492162	0.008021106	0.01212592	0.0181508
0.013834465	0.006062962	0.008526987	0.032183448	0.020927242	0.006373739	0.128565833	0.03416971	0.005606549	0.023310774	0.009333347	0.010937703	0.053277662	0.003500233	0.005799574
0.023559915	0.010136329	0.014893582	0.045338402	0.034636827	0.037475516	0.042253415	0.208669692	0.039651355	0.008397052	0.0778152	0.011926914	0.008232769	0.005039879	0.017724851
0.07052819	0.038489141	0.050897602	0.031161291	0.069009313	0.027699117	0.025933319	0.047980677	0.375043643	0.038359308	0.093718833	0.027406063	0.031976831	0.013927006	0.026351365
0.044638596	0.036830442	0.035471549	0.022006932	0.039539463	0.024083547	0.017394547	0.033468573	0.015920022	0.206098541	0.004789955	0.0145102	0.011116898	0.007450916	0.01425917
0.01600347	0.010456268	0.012615986	0.006799467	0.012873936	0.005219325	0.005294387	0.005993448	0.005268795	0.020645282	0.166865965	0.008216631	0.011714322	0.024197981	0.013783085
0.039993646	0.024579156	0.029625454	0.086107469	0.04831999	0.124302872	0.107646468	0.106619301	0.088388856	0.035021177	0.059082326	0.067688342	0.051121332	0.019950961	0.033695857
0.046721598	0.03094165	0.036727052	0.015265882	0.046453627	0.03858075	0.072023849	0.03648906	0.024748654	0.02203145	0.013641413	0.055229558	0.234098972	0.010439578	0.011725563
0.068378671	0.063455723	0.06842936	0.065557273	0.07399837	0.103505491	0.056609862	0.11925821	0.091001155	0.075827677	0.106646706	0.181074426	0.121315982	0.256140283	0.106732962
0.011892417	0.008015793	0.009395145	0.013463241	0.011420077	0.017127322	0.007567971	0.016227008	0.010244623	0.018154381	0.007796644	0.017198563	0.0151821	0.020652885	0.073421948
5.94864E-06	2.59786E-06	3.6404E-06	3.8472E-05	4.6491E-06	8.25924E-07	0	1.16979E-05	0.000112474	0.001945136	3.10244E-06	0	0	0	0
0	0	0	0	0	0	0.286439197	0	0	0	0	0	0	0	0
0.011727372	0.005121522	0.00717682	0.00212982	0.009165417	0.001203693	0.003764527	0.092490492	0.00105096	0.012049358	0.008239275	0.000927417	0.001485885	0.00113343	0.00130438
0.000217101	0.000104219	0.00013934	0.165410033	0.000173322	0.154643401	0.000615672	0.003166451	0.000317871	0.000738304	0.004409178	0.004618183	0.000624081	0.000210928	0.001705167
0.01542125	0.018305197	0.017407906	0.000443678	0.016539735	0.001402251	0.289779215	0.015685891	0.020179337	0.014119336	0.01117466	0.000222594	0.002003407	5.64466E-05	0.000474339
0.005069739	0.003237559	0.003807611	0.063735286	0.004359162	0.170978678	0.00522989	0.024522682	0.021458677	0.006437501	0.062029668	0.041400345	0.006286193	0.017789439	0.015378757
0.011385894	0.011844745	0.011701981	0.027665327	0.01156385	0.008675299	0.038393404	0.04122299	0.006176931	0.053195359	0.015218977	0.005800601	0.079330007	0.004674082	0.008557678
0.013842946	0.028003071	0.02359739	0.05055496	0.019334685	0.038689683	0.042076109	0.225880969	0.043324662	0.067879357	0.08879509	0.020250746	0.01022936	0.005888836	0.02107069
0.025721305	0.019257255	0.021268434	0.019082485	0.023214344	0.017319099	0.009691001	0.025511734	0.423314091	0.021311734	0.156520743	0.042827329	0.024570808	0.012711617	0.02281592
0.010117281	0.007526059	0.008332273	0.013262912	0.009112324	0.015493862	0.005028375	0.01959278	0.01062335	0.068271585	0.002067907	0.011233911	0.004904582	0.005989217	0.011120174
0.005701317	0.002805868	0.003706738	0.007319094	0.004578372	0.00170177	0.002079308	0.0013679	0.001501308	0.020513276	0.024553252	0.001654604	0.005393313	0.014975456	0.008649098
0.067555999	0.045158441	0.052127058	0.098452105	0.058869526	0.10030097	0.091220788	0.092973981	0.080306276	0.078779878	0.074642543	0.03757847	0.066698148	0.030596134	0.06295632
0.010929157	0.009691628	0.010076664	0.035304223	0.010449204	0.021712718	0.055558368	0.022242035	0.016564318	0.020317824	0.01668159	0.010452371	0.115869066	0.013325683	0.025030625
0.06821922	0.055019917	0.059126654	0.053443816	0.063100118	0.068971454	0.039884892	0.070757911	0.054872826	0.053074837	0.074733324	0.128638645	0.085449663	0.163547483	0.08469944
0.011731706	0.005366933	0.007347223	0.005926807	0.009263248	0.009807213	0.003962582	0.011752265	0.00744685	0.013932623	0.007731713	0.022872675	0.014784416	0.028994538	0.077645887
0.008017652	0.008017652	0.008017652	0.000893469	0.008017652	0.001470668	0.000104927	0.00125825	0.002993232	0.014905679	0	5.48285E-05	0.000676442	5.53593E-05	0.00165099
0	0	0	0	0	0	0.583051816	0	0	0	0	0	0	0	0
0.073460664	0.073460664	0.073460664	0	0.073460664	9.45858E-05	0.005453737	0.006249113	3.90296E-05	0.159632001	2.22855E-07	0.000716051	0.006573924	0.000319778	0.002332812
1.80153E-05	1.80153E-05	1.80153E-05	0.176900277	1.80153E-05	0.161336292	2.13909E-05	0.005408339	0.000219502	5.46735E-06	0.001230066	0.003032245	5.28904E-05	0.000288405	0.000566812
0.010844627	0.010844627	0.010844627	0.004450065	0.010844627	0.000734606	0.000130166	0.014880333	0.008096728	0.001465795	0.013448204	4.86467E-05	0.001949837	0.000474465	0.001126142
0.008390144	0.008390144	0.008390144	0.069507406	0.008390144	0.197916319	0.000759191	0.027369669	0.016918338	0.000849079	0.025473335	0.03920783	0.00496904	0.008021615	0.027307559
0.015526049	0.015526049	0.015526049	0.060543813	0.015526049	0.006748666	0.056114201	0.041204782	0.003423598	0.006099706	0.05475919	0.008526911	0.137484261	0.005471582	0.013696263
0.031409217	0.031409217	0.031409217	0.066553736	0.031409217	0.044782413	0.007247115	0.278429529	0.037007705	0.000915302	0.062633992	0.01064864	0.006759302	0.004034215	0.018623569
0.062924919	0.062924919	0.062924919	0.015094474	0.062924919	0.032306032	0.001620614	0.039639333	0.317081437	0.002402096	0.105190297	0.022156256	0.029430667	0.010872847	0.028825044
0.013418406	0.013418406	0.013418406	0.010300607	0.013418406	0.01278524	0.002801651	0.017870269	0.007667519	0.000618712	0.002646946	0.007006424	0.002210768	0.002436936	0.006024947
0.022561283	0.022561283	0.022561283	0.004259958	0.022561283	0.003820673	0.000682411	0.004450391	0.003351967	0.01240071	0.000870279	0.003140619	0.008205971	0.006951452	0.012578337
0.020257837	0.020257837	0.020257837	0.05610606	0.020257837	0.065834342	0.030461685	0.052045669	0.053491805	0.010096347	0.074702068	0.040464703	0.031473767	0.022347631	0.029592868
0.022335099	0.022335099	0.022335099	0.018266464	0.022335099	0.031284731	0.022953456	0.026021044	0.016234945	0.036440551	0.013443669	0.02545887	0.078574704	0.006700247	0.013387435
0.129109191	0.129109191	0.129109191	0.077561866	0.129109191	0.117601898	0.004384407	0.112624139	0.113083058	0.026167216	0.109915697	0.169910368	0.154441381	0.273189454	0.194458621
0.012995035	0.012995035	0.012995035	0.012859991	0.012995035	0.016978473	0.001573611	0.017233386	0.012327475	0.003451751	0.015644904	0.020469045	0.016624314	0.020756893	0.048221843
0.010411638	0.010496618	0.011082819	0.003542315	0.010759516	0.003993705	0.023140494	0.00802106	0.005464742	0.074834236	0.000464196	0.001988534	0.003132426	0.000840887	0.002609787
0.000187424	0.000141923	0.00012862	7.35719E-07	0.000235566	2.27676E-06	0.42224645	0.000237656	2.96479E-06	0.003090312	1.02226E-07	1.5131E-06	1.45549E-06	3.04771E-06	2.96268E-06
0.151740702	0.142490712	0.165683155	6.24682E-05	0.157396526	0.00570603	0.001638157	0.053727839	0.005712076	0.164107555	0.001520575	0.001775703	0.010455961	0.002271829	0.001074224
0.000604987	0.000602334	0.000573969	0.111855107	0.000556461	0.190057202	0.003207418	0.007627641	0.001104195	0.000111158	0.006225357	0.016909578	0.004521324	0.000854564	0.003979952
0.050352285	0.051163754	0.05497937	0.004804794	0.053582766	0.003433722	0.019690355	0.032182266	0.041185111	0.013001188	0.083306569	0.000742768	0.004270999	0.000604926	0.006589626
0.003531171	0.00350379	0.003305991	0.057310217	0.003429511	0.203317301	0.001961298	0.027773183	0.015337492	0.004610064	0.028435253	0.054616976	0.014807574	0.017429568	0.03073576
0.007688235	0.00924824	0.00642679	0.016490474	0.007985846	0.007593039	0.052193057	0.054380199	0.009487364	0.047107877	0.01673404	0.010028528	0.080872553	0.006213718	0.009142067
0.010452005	0.011471356	0.009457391	0.034564964	0.009798625	0.036808799	0.01009483	0.25658535	0.046431663	0.01131902	0.090972532	0.008117196	0.016042021	0.005948898	0.03050386
0.029690747	0.03174814	0.028218833	0.011305	0.029097883	0.019451639	0.010362819	0.034592289	0.415229884	0.036696553	0.151996473	0.024997678	0.060472166	0.023257347	0.028225215
0.031957559	0.034425375	0.032054263	0.009924317	0.029688378	0.017076405	0.020601856	0.030084638	0.018553314	0.116709176	0.010244678	0.018558794	0.022650959	0.011010554	0.022847698
0.006063586	0.005336673	0.004755486	0.004630207	0.006578484	0.002678381	0.002481309	0.004696632	0.003150837	0.016730355	0.033767614	0.005872492	0.01188273	0.01435414	0.015896584
0.022617217	0.023962433	0.021233901	0.052773084	0.023011839	0.094957655	0.080487778	0.069893112	0.063468112	0.049322653	0.075810571	0.048620497	0.062471599	0.034506825	0.047263399
0.027547294	0.028902217	0.026924087	0.023658642	0.028367061	0.040630936	0.059381407	0.03786729	0.027735895	0.026423079	0.053860487	0.045303596	0.095002027	0.020345392	0.025841988
0.036333681	0.041765783	0.034430418	0.026646487	0.041240688	0.049509486	0.016506319	0.056358281	0.054990273	0.053955395	0.073181287	0.118551422	0.101257846	0.169666067	0.097712486
0.009365925	0.011670098	0.00899786	0.005864191	0.009415102	0.008475977	0.002472509	0.008311224	0.007435646	0.008892848	0.006925833	0.015698746	0.025886259	0.025594811	0.036515947
0.647592615	0.647592615	0.647592615	0.051555805	0.647592615	0.645675289	0.708020588	0.682661618	0.674784667	0.745777976	0.489761565	0.751502427	0.728993968	0.760833912	0.303668833
0.396486617	0.716548346	0.649706904	0.484878077	0.461316052	0.289724367	0.40298378	0.358653741	0.163131108	0.715766896	0.25627326	0.240638187	0.29590574	0.545487647	0.177713661
0.842478161	0.922688824	0.903558747	0.63941027	0.879915933	0.555817025	0.690317213	0.521074462	0.431540454	0.729011256	0.398118197	0.502322246	0.511825827	0.681285453	0.215296016
0.716548346	0.716548346	0.716548346	0.484878077	0.716548346	0.444754273	0.850680202	0.52529911	0.377625186	0.734372779	0.118755561	0.369443491	0.279814206	0.541829178	0.203907804
0.66345716	0.625775303	0.617928124	0.42410064	0.678962009	0.450025983	0.833982647	0.493471967	0.463490856	0.735091283	0.262851402	0.360663716	0.401143294	0.614683251	0.217037527
0.065420561	0.065420561	0.065420561	0.065420561	0.065420561	0.065420561	0.065420561	0.065420561	0.065420561	0.065420561	0.065420561	0.065420561	0.065420561	0.065420561	0.065420561
0.065420561	0.065420561	0.065420561	0.065420561	0.065420561	0.065420561	0.065420561	0.065420561	0.065420561	0.065420561	0.065420561	0.065420561	0.065420561	0.065420561	0.065420561
0.065420561	0.065420561	0.065420561	0.065420561	0.065420561	0.065420561	0.065420561	0.065420561	0.065420561	0.065420561	0.065420561	0.065420561	0.065420561	0.065420561	0.065420561
0.065420561	0.065420561	0.065420561	0.065420561	0.065420561	0.065420561	0.065420561	0.065420561	0.065420561	0.065420561	0.065420561	0.065420561	0.065420561	0.065420561	0.065420561
0.065420561	0.065420561	0.065420561	0.065420561	0.065420561	0.065420561	0.065420561	0.065420561	0.065420561	0.065420561	0.065420561	0.065420561	0.065420561	0.065420561	0.065420561
-0.136363636	-0.136363636	-0.136363636	-0.136363636	-0.136363636	-0.136363636	-0.136363636	-0.136363636	-0.136363636	-0.136363636	-0.136363636	-0.136363636	-0.136363636	-0.136363636	-0.136363636
-0.136363636	-0.136363636	-0.136363636	-0.136363636	-0.136363636	-0.136363636	-0.136363636	-0.136363636	-0.136363636	-0.136363636	-0.136363636	-0.136363636	-0.136363636	-0.136363636	-0.136363636
-0.136363636	-0.136363636	-0.136363636	-0.136363636	-0.136363636	-0.136363636	-0.136363636	-0.136363636	-0.136363636	-0.136363636	-0.136363636	-0.136363636	-0.136363636	-0.136363636	-0.136363636
-0.136363636	-0.136363636	-0.136363636	-0.136363636	-0.136363636	-0.136363636	-0.136363636	-0.136363636	-0.136363636	-0.136363636	-0.136363636	-0.136363636	-0.136363636	-0.136363636	-0.136363636
-0.136363636	-0.136363636	-0.136363636	-0.136363636	-0.136363636	-0.136363636	-0.136363636	-0.136363636	-0.136363636	-0.136363636	-0.136363636	-0.136363636	-0.136363636	-0.136363636	-0.136363636
-0.030927835	-0.030927835	-0.030927835	-0.030927835	-0.030927835	-0.030927835	-0.030927835	-0.030927835	-0.030927835	-0.030927835	-0.030927835	-0.030927835	-0.030927835	-0.030927835	-0.030927835
-0.030927835	-0.030927835	-0.030927835	-0.030927835	-0.030927835	-0.030927835	-0.030927835	-0.030927835	-0.030927835	-0.030927835	-0.030927835	-0.030927835	-0.030927835	-0.030927835	-0.030927835
-0.030927835	-0.030927835	-0.030927835	-0.030927835	-0.030927835	-0.030927835	-0.030927835	-0.030927835	-0.030927835	-0.030927835	-0.030927835	-0.030927835	-0.030927835	-0.030927835	-0.030927835
-0.030927835	-0.030927835	-0.030927835	-0.030927835	-0.030927835	-0.030927835	-0.030927835	-0.030927835	-0.030927835	-0.030927835	-0.030927835	-0.030927835	-0.030927835	-0.030927835	-0.030927835
-0.030927835	-0.030927835	-0.030927835	-0.030927835	-0.030927835	-0.030927835	-0.030927835	-0.030927835	-0.030927835	-0.030927835	-0.030927835	-0.030927835	-0.030927835	-0.030927835	-0.030927835
0.000475583	0	0.000199757	0.05783308	0.001239192	0.096827205	0.001160365	0.011200855	0.169664908	0.004917441	0.29093635	0.071717629	0.014538677	0.099235577	0.18005338
0.000394134	0	0.000412414	0.017015625	0.000159496	0.073258983	0.016999413	0.0243527	0.102701722	0.021661038	0.09304171	0.143437903	0.030435683	0.184737183	0.291391995
2.95467E-06	0	0.001591688	0.017688679	0.00684865	0.093962479	0.019604388	0.026430961	0.12477661	0.011603285	0.122358404	0.119777805	0.045760366	0.171558797	0.238034932
7.53876E-05	0	0.009596863	0.005062604	0.001121304	0.051577097	0.013945017	0.019677194	0.079392021	0.012205809	0.055577041	0.170947859	0.017323112	0.213548878	0.349949813
0.00130601	0	0.006306006	0.045950792	0.001188154	0.091666822	0.010849914	0.014927661	0.101073584	0.014621526	0.14403019	0.134576115	0.045373877	0.157594536	0.230534811
31.72328301	21.81620459	12.21060779	702.2049425	47.58450758	236.170001	21.11983011	163.0411792	394.0091661	51.82103614	255.1431248	196.6280296	98.59780135	293.8458155	538.3944741
8.460919813	15.5911972	11.24288114	163.978337	21.75495259	515.3079626	65.2415831	355.275244	1273.161171	121.6322603	747.2813882	1799.257019	583.5451166	2316.19645	3135.46972
1.159252891	6.55516942	4.406451358	25.64608113	9.265239293	74.26701197	4.109459668	38.93921695	139.8542303	13.81123858	104.4024279	228.1719829	73.63645601	210.4656279	411.4445167
4.416394333	27.7664851	36.2595735	92.85110823	13.58014059	251.5740421	29.17597609	160.058745	564.0737266	66.04196538	487.5926354	1538.052537	299.6383323	2478.884341	2971.018837
90.55352925	225.5654149	342.087477	993.9173702	248.9844835	788.942326	60.1765596	398.735678	1094.230494	152.8558152	1208.718028	2566.5183	858.7144426	2259.877461	3585.857962
58.29549748	40.09000265	22.43851796	38.17066003	87.44248005	430.3655059	51.21345508	350.7358747	817.5240139	152.020611	244.9037306	594.6393756	265.2236265	934.7807748	234.7929105
5.558520428	39.41358746	20.85275893	154.3508385	18.63042117	210.1962483	44.03783158	198.6770694	248.1776952	306.2991058	257.4981202	570.1760853	245.2432291	2779.806851	677.6420548
6.200062481	78.23424649	41.2840722	45.4765245	67.89103537	92.93212911	9.160440501	42.36615075	106.1689588	37.15485836	69.05758922	230.3013591	77.20408421	449.8921436	112.8863455
11.16437321	70.19196634	91.66197141	87.39963262	34.32976006	201.5119154	166.2165732	177.1193564	342.2510701	182.5845314	65.70746357	901.1460367	116.4186557	2931.50895	760.9846332
178.5163143	377.1885367	553.2610131	731.9351638	526.5763229	645.5660355	302.2949446	388.4580246	945.306961	424.1573425	431.0029599	1447.829647	575.2086201	3605.108859	994.0013376
1.2275	1.2275	1.2275	1.2275	1.2275	1.2275	1.2275	1.2275	1.2275	1.2275	1.2275	1.2275	1.2275	1.2275	1.2275
1.2275	1.2275	1.2275	1.2275	1.2275	1.2275	1.2275	1.2275	1.2275	1.2275	1.2275	1.2275	1.2275	1.2275	1.2275
1.2275	1.2275	1.2275	1.2275	1.2275	1.2275	1.2275	1.2275	1.2275	1.2275	1.2275	1.2275	1.2275	1.2275	1.2275
1.2275	1.2275	1.2275	1.2275	1.2275	1.2275	1.2275	1.2275	1.2275	1.2275	1.2275	1.2275	1.2275	1.2275	1.2275
1.2275	1.2275	1.2275	1.2275	1.2275	1.2275	1.2275	1.2275	1.2275	1.2275	1.2275	1.2275	1.2275	1.2275	1.2275
-4.570526811	-4.944924678	-5.525272637	-1.473352399	-4.165070465	-2.563025813	-4.977365287	-2.9335749	-2.051203528	-4.079781532	-2.48575304	-2.746263933	-3.436528739	-2.344522509	-1.738986187
-7.182246645	-6.570998064	-6.897969396	-4.21797021	-6.2378631	-3.07293983	-5.139607494	-3.444811713	-2.168446339	-4.516702305	-2.701262732	-1.822575446	-2.948582768	-1.570022879	-1.267170264
-7.057216591	-5.324738366	-5.721922644	-3.960601552	-4.978722642	-2.89732546	-5.791700777	-3.542990438	-2.264391661	-4.579509678	-2.556739399	-1.774892674	-2.9058521	-1.855669977	-1.18531815
-7.62198519	-5.78347907	-5.516605348	-4.576311568	-6.498700317	-3.579571443	-5.733963157	-4.031767887	-2.772123827	-4.917018412	-2.917828497	-1.769036482	-3.404732603	-1.291744916	-1.110648575
-5.101545505	-4.188876459	-3.772420179	-2.705832589	-4.090096085	-2.936793443	-5.510203763	-3.619187928	-2.609680013	-4.577991571	-2.510171068	-1.757181152	-2.852050227	-1.884420794	-1.42273362
0	0	0	0	0										
0	0	0	0	0										
0	0	0	0	0										
0	0	0	0	0										
0	0	0	0	0										
0	0	0	0	0										
0	0	0	0	0										
0	0	0	0	0										
0	0	0	0	0										
0	0	0	0	0										
0	0	0	0	0										
0	0	0	0	0										
0	0	0	0	0										
0	0	0	0	0										
0	0	0	0	0										
0	0	0	0	0										
0	0	0	0	0										
0	0	0	0	0										
0	0	0	0	0										
0	0	0	0	0										
0	0	0	0	0										
0	0	0	0	0										
0	0	0	0	0										
0	0	0	0	0										
0	0	0	0	0										
0	0	0	0	0										
0	0	0	0	0										
0	0	0	0	0										
0	0	0	0	0										
0	0	0	0	0										
0	0	0	0	0										
0	0	0	0	0										
0	0	0	0	0										
0	0	0	0	0										
0	0	0	0	0										
0	0	0	0	0										
0	0	0	0	0										
0	0	0	0	0										
0	0	0	0	0										
0	0	0	0	0										
0	0	0	0	0										
0	0	0	0	0										
0	0	0	0	0										
0	0	0	0	0										
0	0	0	0	0										
0	0	0	0	0										
0	0	0	0	0										
0	0	0	0	0										
0	0	0	0	0										
0	0	0	0	0										
0	0	0	0	0										
0	0	0	0	0										
0	0	0	0	0										
0	0	0	0	0										
0	0	0	0	0										
0	0	0	0	0										
0	0	0	0	0										
0	0	0	0	0										
0	0	0	0	0										
0	0	0	0	0										
0	0	0	0	0										
0	0	0	0	0										
0	0	0	0	0										
0	0	0	0	0										
0	0	0	0	0										
0	0	0	0	0										
0	0	0	0	0										
0	0	0	0	0										
0	0	0	0	0										
0	0	0	0	0										
0	0	0	0	0										
0	0	0	0	0										
0	0	0	0	0										
0	0	0	0	0										
0	0	0	0	0										
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1000	1000	1000	1000	2000										
0.030976906	0.003651419	0.003441418												
0.02071406	0.002359463	0.007226984												
0.023887038	0.003853855	0.007306438												
0.029858797	0.003681141	0.004950688												
0.019970147	0.005047288	0.002954465												
0	0	0	0	0										
0.9	0.9	0.9	0.9	0.9										
0.98														
0.08														
0.5	0.5	0.5	0.5	0.5										
